X,Y,Vendor,Neighborhood,Address,Lat,Long,Planned_Install_Date,Original_Pole_Type,Attachment_Or_Replacement,New_Pole_Type,Pole_Identifying_Number,Intended_Commercial_Use,Spectrum,City_Reference,Requester_Email_Address,ObjectId
-7912500.12735427,5212767.1554679,Verizon Wireless,South End,Carleton St (between Braddock Park and Private Alley 451),42.344784,-71.079198,2020/06/08 00:00:00+00,Contemporary Square Aluminium Pole,Replacement,Contemporary Square Aluminum Light Pole ( Verizon Exhibit X-2A),515467,Single Carrier,Licensed,Ver1029,vzwexhibitx1@gmail.com,87
-7912271.92239814,5213395.23643553,Verizon Wireless,South End,Intersection of Huntington Ave and Dartmouth St,42.348954,-71.077148,2020/07/13 00:00:00+00,Contemporary Square Aluminium Pole,Replacement,Contemporary Square Aluminum Light Pole ( Verizon Exhibit X-2A),515492,Single Carrier,Licensed,Ver1045,vzwexhibitx1@gmail.com,88
-7910183.45743137,5216089.83016577,Verizon Wireless,North End,Intersection of North Washington St and Commercial St,42.366841,-71.058387,2020/06/22 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3A),515397,Single Carrier,Licensed,Ver1048,vzwexhibitx1@gmail.com,89
-7909850.16687594,5215302.62880189,Verizon Wireless,Downtown / Financial District,637 Surface RD ,42.361616,-71.055393,2019/05/06 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3A),515399,Single Carrier,Licensed,Ver1049,vzwexhibitx1@gmail.com,90
-7910356.0026421,5215080.7176436,Verizon Wireless,Downtown / Financial District,Cambridge st ,42.360143,-71.059937,2019/09/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3A),515400,Single Carrier,Licensed,Ver1050,vzwexhibitx1@gmail.com,91
-7911147.59554113,5215275.05910818,Verizon Wireless,Downtown / Financial District,16 Blossom st ,42.361433,-71.067048,2019/05/06 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3A),515401,Single Carrier,Licensed,Ver1051,vzwexhibitx1@gmail.com,92
-7909350.34236227,5214882.16203531,Verizon Wireless,Downtown / Financial District,99 central wharf ,42.358825,-71.050903,2019/05/06 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515409,Single Carrier,Licensed,Ver1054,vzwexhibitx1@gmail.com,93
-7909383.62689002,5215716.33450474,Lightower,North End,"310 Commercial Street, Boston, MA",42.364362,-71.051202,2018/12/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Lightower Exhibit X-3),SM-MA0080,Single Carrier,Both,Lig1056,mconstantino@lightower.com,94
-7918113.52399701,5215532.07805644,Verizon Wireless,Allston / Brighton,Intersection of Western Ave and N. Harvard St.,42.363139,-71.129624,2019/04/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515452,Single Carrier,Licensed,Ver1058,vzwexhibitx1@gmail.com,95
-7916875.87389837,5215660.13816775,Verizon Wireless,Allston / Brighton,Intersection of Western Ave and Soldiers Field Rd,42.363989,-71.118506,2019/04/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515455,Single Carrier,Licensed,Ver1061,vzwexhibitx1@gmail.com,96
-7916829.34235122,5215190.99463615,Verizon Wireless,Allston / Brighton,Intersection of Cambridge St and Soldiers Field Rd,42.360875,-71.118088,2019/06/10 00:00:00+00,Standard Concrete - Double Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515456,Single Carrier,Licensed,Ver1062,vzwexhibitx1@gmail.com,97
-7912042.49292762,5212928.16314045,Verizon Wireless,South End,"150 Chandler St, Pole on Columbus Ave",42.345853,-71.075087,2020/07/27 00:00:00+00,Contemporary Square Aluminium Pole,Replacement,Contemporary Square Aluminum Light Pole ( Verizon Exhibit X-2A),515465,Single Carrier,Licensed,Ver1067,vzwexhibitx1@gmail.com,98
-7912196.67042237,5212794.26601621,Verizon Wireless,South End,"2 Yarmouth St.,  Pole on Columbus Ave",42.344964,-71.076472,2020/07/27 00:00:00+00,Contemporary Square Aluminium Pole,Replacement,Contemporary Square Aluminum Light Pole ( Verizon Exhibit X-2A),515495,Single Carrier,Licensed,Ver1068,vzwexhibitx1@gmail.com,99
-7911697.84778412,5212631.30266705,Verizon Wireless,South End, 557 Tremont St,42.343882,-71.071991,2020/08/03 00:00:00+00,Contemporary Square Aluminium Pole,Replacement,Contemporary Square Aluminum Light Pole ( Verizon Exhibit X-2A),515497,Single Carrier,Licensed,Ver1069,vzwexhibitx1@gmail.com,100
-7911839.5574959,5212529.18843025,Verizon Wireless,South End,595 Tremont St ,42.343204,-71.073264,2021/08/09 00:00:00+00,Contemporary Square Aluminium Pole,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),515381,Single Carrier,Licensed,Ver1070,vzwexhibitx1@gmail.com,101
-7911675.80652494,5213317.06293712,Verizon Wireless,Back Bay,Berkeley St & Columbus Ave ( Bay Village),42.348435,-71.071793,2020/08/28 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515382,Single Carrier,Licensed,Ver1071,vzwexhibitx1@gmail.com,102
-7913052.60598708,5210839.04147742,Verizon Wireless,Roxbury," 757 Ruggles Street, pole on Shawmut Avenue",42.331981,-71.084161,2021/08/11 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515422,Single Carrier,Licensed,Ver1085,vzwexhibitx1@gmail.com,103
-7913380.21924848,5210408.38308897,Verizon Wireless,Roxbury, 67 Dudley St,42.329121,-71.087104,2021/08/02 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515424,Single Carrier,Licensed,Ver1087,vzwexhibitx1@gmail.com,104
-7913907.98495433,5210575.8255623,Verizon Wireless,Roxbury, 209-219 Roxbury St.,42.330233,-71.091845,2021/09/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),515425,Single Carrier,Licensed,Ver1088,vzwexhibitx1@gmail.com,105
-7912447.23612461,5213523.5658835,ExteNet Systems,Back Bay,"667 Boylston St., Boston, MA",42.34980598,-71.07872287,2020/11/27 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Extenet Exhibit X-8),BBX-011,Neutral Host,Licensed,Ext1090,exteneter@gmail.com,106
-7915751.1017634,5210622.80635639,Verizon Wireless,Mission Hill,91 Parker Hill Ave ,42.330545,-71.108402,2020/08/28 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),MISSIONHILL_008,Single Carrier,Licensed,Ver1095,vzwexhibitx1@gmail.com,107
-7914827.48394828,5210280.84570902,Verizon Wireless,Mission Hill,274 Calumet St,42.328274,-71.100105,2020/08/28 00:00:00+00,Standard Concrete - Aeriata,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),515433,Single Carrier,Licensed,Ver1096,vzwexhibitx1@gmail.com,108
-7909902.69186447,5214579.15582516,Mobilitie,Downtown / Financial District,120 S. Riverside Suite1800,42.35681361,-71.05586484,2019/02/08 00:00:00+00,Acorn - Double,Replacement,Double Acorn Light Pole with Base & Whip Antenna (Mobilitie Exhibit X-8),BS90XSH16E,Neutral Host,Licensed,Mob1140,pbys@mobilitie.com,109
-7922548.49251022,5204424.5588132,Verizon Wireless,West Roxbury,82-44 Atlantis St,42.289369,-71.169464,2020/12/31 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),385967,Single Carrier,Licensed,Ver1182,vzwexhibitx1@gmail.com,110
-7911216.50230593,5213071.400518,ExteNet Systems,South End,398-498 Tremont St,42.346804,-71.067667,2023/09/29 00:00:00+00,Acorn - Single,Replacement,Double Acorn Light Pole with Side Mount & Whip Antenna (Extenet Exhibit X-20),03739,Neutral Host,Licensed,Ext1210,ExteNetER@gmail.com,111
-7911561.70404688,5213050.3139121,ExteNet Systems,South End,61-63 Berkeley St,42.346664,-71.070768,2023/03/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole with Side Mount (Extenet X-13),3741,Neutral Host,Licensed,Ext1212,ExteNetER@gmail.com,112
-7910466.98817442,5210440.9076543,Verizon Wireless,Dorchester,65R Boston St,42.329337,-71.060934,2019/06/28 00:00:00+00,Aeriata Light Pole,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1A),432435,Single Carrier,Licensed,Ver16,VZWExhibit1@gmail.com,113
-7910977.72199818,5209837.26389771,Verizon Wireless,Dorchester,"1100-1102 Massachusetts Ave., Boston, MA 02125",42.325328,-71.065522,2018/07/15 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),432436,Single Carrier,Licensed,Ver17,vzwexhibitx1@gmail.com,114
-7910521.86868338,5209141.66826201,Verizon Wireless,Dorchester,1284-1300 Massachusetts Ave ,42.320708,-71.061427,2018/08/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),295408,Single Carrier,Licensed,Ver18,vzwexhibitx1@gmail.com,115
-7909570.19835659,5207914.41281377,Verizon Wireless,Dorchester,Savin Hill ave ,42.312556,-71.052878,2018/08/31 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),395250,Single Carrier,Licensed,Ver21,Vzwexhibitx1@gmail.com,116
-7909906.82849675,5209468.07993996,Verizon Wireless,Dorchester,127 Buttonwood st ,42.322876,-71.055902,2017/08/23 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),395252,Single Carrier,Licensed,Ver22,vzwexhibitx1@gmail.com,117
-7915699.89479763,5211949.95948348,Verizon Wireless,Fenway / Kenmore,"Longwood Avenue, Boston, MA 02215",42.339358,-71.107942,2018/04/01 00:00:00+00,Wood Utility Pole (Not City Owned but In Right of Way),Attachment,Wood Utility Pole Antenna Top Mount (Verizon Exhibit X-4),385954,Single Carrier,Licensed,Ver23,VZWExhibitX1@gmail.com,118
-7911267.26399373,5210809.226035,Verizon Wireless,South Boston,"120-130 Southampton St, Boston, Ma 02118",42.331783,-71.068123,2018/08/31 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),432444,Single Carrier,Licensed,Ver25,VZWExhibitX1@gmail.com,119
-7915378.29278873,5212220.59324777,Verizon Wireless,Fenway / Kenmore,"305 Brookline Ave., Boston, MA 02215",42.341155,-71.105053,2018/06/01 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),433629,Single Carrier,Licensed,Ver27,VZWExhibitX1@gmail.com,120
-7914917.54141634,5212313.3665353,Verizon Wireless,Fenway / Kenmore,165-199 Queensbery Rd,42.341771,-71.100914,2018/11/30 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),433630,Single Carrier,Licensed,Ver28,VZWExhibitX1@gmail.com,121
-7915001.92159036,5211961.70636443,Verizon Wireless,Fenway / Kenmore,"45 Ave Louis Pasteur, Boston, MA 02215",42.339436,-71.101672,2017/11/01 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),433631,Single Carrier,Licensed,Ver29,VZWExhibitX1@gmail.com,122
-7914906.52078675,5212791.10311491,Verizon Wireless,Fenway / Kenmore,"133 Brookline Ave., Boston, Ma 02115",42.344943,-71.100815,2018/11/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),433632,Single Carrier,Licensed,Ver30,VZWExhibitX1@gmail.com,123
-7915070.82835516,5212617.14517024,Verizon Wireless,Fenway / Kenmore,"1393-1399 Boylston St., Boston, Ma 02115",42.343788,-71.102291,2019/06/28 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),433633,Single Carrier,Licensed,Ver31,VZWExhibitX1@gmail.com,124
-7915131.05219968,5212581.9021318,Verizon Wireless,Fenway / Kenmore,"201 Brookline Ave., Boston, MA 02115",42.343554,-71.102832,2018/11/30 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),433636,Single Carrier,Licensed,Ver34,VZWExhibitX1@gmail.com,125
-7915422.59794607,5212121.34490911,Verizon Wireless,Fenway / Kenmore,"Brookline Ave., Boston, MA 02115",42.340496,-71.105451,2018/06/01 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),433638,Single Carrier,Licensed,Ver35,VZWExhibitX1@gmail.com,126
-7915142.29546825,5211592.59018547,Verizon Wireless,Fenway / Kenmore,"221 Longwood Ave., Boston, MA 02115",42.336985,-71.102933,2018/08/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),433639,Single Carrier,Licensed,Ver36,VZWExhibitX1@gmail.com,127
-7915126.37678107,5211673.00839647,Verizon Wireless,Fenway / Kenmore,78 Avenue Louis Pasteur,42.337519,-71.10279,2018/06/01 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),433640,Single Carrier,Licensed,Ver37,VZWExhibitX1@gmail.com,128
-7915884.57383286,5212094.08568406,Verizon Wireless,Fenway / Kenmore,"477 Longwood Ave., Boston, Ma 02215",42.340315,-71.109601,2018/06/30 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),437317,Single Carrier,Licensed,Ver38,VZWExhibitX1@gmail.com,129
-7915828.13485102,5212050.56144873,Verizon Wireless,Fenway / Kenmore,"477 Longwood Ave., Boston, MA 02215",42.340026,-71.109094,2018/06/01 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),437318,Single Carrier,Licensed,Ver39,VZWExhibitX1@gmail.com,130
-7915365.3797278,5211709.3022322,Verizon Wireless,Fenway / Kenmore,"283 Longwood Ave., Boston, MA 02115",42.33776,-71.104937,2018/08/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),437321,Single Carrier,Licensed,Ver41,VZWExhibitX1@gmail.com,131
-7914814.23692888,5210923.82024325,Verizon Wireless,Mission Hill,"1499 Tremont St., Boston, MA 02120",42.332544,-71.099986,2018/08/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437325,Single Carrier,Licensed,Ver43,VZWExhibitX1@gmail.com,132
-7914439.53552287,5210962.82174207,Verizon Wireless,Mission Hill,"675A Parker St., Boston, MA 02120",42.332803,-71.09662,2019/06/28 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),437326,Single Carrier,Licensed,Ver44,VZWExhibitX1@gmail.com,133
-7914302.38991021,5210787.24097091,Verizon Wireless,Mission Hill,"Tremont St., Boston, MA 02119 (Across from 1163 Columbus Ave.)",42.331637,-71.095388,2018/06/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437328,Single Carrier,Licensed,Ver46,VZWExhibitX1@gmail.com,134
-7914246.61884532,5210777.00136944,Verizon Wireless,Mission Hill,"Southwest Corridor Park, Tremont St., Boston, MA 02120",42.331569,-71.094887,2018/06/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437329,Single Carrier,Licensed,Ver47,VZWExhibitX1@gmail.com,135
-7914209.77209387,5210774.1403063,Verizon Wireless,Roxbury,"Southwest Corridor Park, Boston, Ma, 02120",42.33155,-71.094556,2018/08/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),437300,Single Carrier,Licensed,Ver48,VZWExhibitX1@gmail.com,136
-7915795.29560124,5211017.03258634,Verizon Wireless,Mission Hill,"816-818 Huntington Ave., Boston, MA 02115",42.333163,-71.108799,2018/08/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),437331,Single Carrier,Licensed,Ver49,VZWExhibitX1@gmail.com,137
-7913556.32668292,5212092.73025503,Verizon Wireless,Fenway / Kenmore,"337-339 Huntington Ave., Boston, MA 02135",42.340306,-71.088686,2019/06/28 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437335,Single Carrier,Licensed,Ver51,VZWExhibitX1@gmail.com,138
-7913754.14141806,5211980.98332885,Verizon Wireless,Fenway / Kenmore,"341 Huntington Ave., Boston, MA 02135",42.339564,-71.090463,2018/08/31 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437338,Single Carrier,Licensed,Ver54,VZWExhibitX1@gmail.com,139
-7914084.8716252,5211661.41246998,Verizon Wireless,Fenway / Kenmore,"450-510 Parker St., Boston, Ma 02135",42.337442,-71.093434,2018/06/01 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),437339,Single Carrier,Licensed,Ver55,VZWExhibitX1@gmail.com,140
-7913121.2901129,5211799.81153222,Verizon Wireless,Roxbury,"700 Columbus Ave., Boston, Ma 02135",42.338361,-71.084778,2018/07/30 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),437340,Single Carrier,Licensed,Ver56,VZWExhibitX1@gmail.com,141
-7915023.07229361,5211871.94851559,Verizon Wireless,Fenway / Kenmore,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33884,-71.101862,2018/08/31 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),433641,Single Carrier,Licensed,Ver58,VZWExhibitX1@gmail.com,142
-7914935.35253486,5212088.9651754,Verizon Wireless,Mission Hill,"264-274 Brookline Ave., Boston, MA 02115",42.340281,-71.101074,2017/11/04 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),433642,Single Carrier,Licensed,Ver59,VZWExhibitX1@gmail.com,143
-7914249.06787412,5211715.47671602,Verizon Wireless,Fenway / Kenmore,"Huntington Ave. (Across from 6 Museum Rd.), Boston, MA 02115",42.337801,-71.094909,2018/07/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437342,Single Carrier,Licensed,Ver61,VZWExhibitX1@gmail.com,144
-7914527.81187907,5211571.65746728,Verizon Wireless,Mission Hill,"584-588 Huntington Ave., Boston, MA 02115",42.336846,-71.097413,2018/08/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437343,Single Carrier,Licensed,Ver62,VZWExhibitX1@gmail.com,145
-7914559.53793394,5211554.18847169,Verizon Wireless,Mission Hill,"590-594 Huntington Ave., Boston, MA 02115",42.33673,-71.097698,2018/07/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437344,Single Carrier,Licensed,Ver63,VZWExhibitX1@gmail.com,146
-7914734.64349296,5211422.56966161,Verizon Wireless,Mission Hill,"St. Alphonsus Street, Boston, MA 02115",42.335856,-71.099271,2018/07/01 00:00:00+00,Standard Concrete - Aeriata,Replacement,Aeriata Light Pole ( Verizon Exhibit X-2),437345,Single Carrier,Licensed,Ver64,VZWExhibitX1@gmail.com,147
-7914840.28568972,5211401.33613477,Verizon Wireless,Mission Hill,"650 Huntington Ave., Boston, Ma 02120",42.335715,-71.10022,2018/06/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),437346,Single Carrier,Licensed,Ver65,VZWExhibitX1@gmail.com,148
-7914236.15481319,5211331.1604202,Verizon Wireless,Mission Hill,"Parker Street, Boston, MA 02115",42.335249,-71.094793,2018/07/01 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),437348,Single Carrier,Licensed,Ver67,VZWExhibitX1@gmail.com,149
-7919294.28983585,5215428.27530816,Verizon Wireless,Allston / Brighton,"418 Western Ave., Boston, Ma 02135",42.36245,-71.140231,2019/06/28 00:00:00+00,Standard Concrete,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),436864,Single Carrier,Licensed,Ver68,VZWExhibitX1@gmail.com,150
-7917989.73672325,5215087.19562813,Verizon Wireless,Allston / Brighton,"300 North Harvard St., Boston, Ma 02134",42.360186,-71.128512,2018/06/01 00:00:00+00,Standard Concrete - Cobra,Replacement,Standard Concrete Light Pole (Verizon Exhibit X-1),385931,Single Carrier,Licensed,Ver69,VZWExhibitX1@gmail.com,151
-7919075.99231441,5214709.06953489,Verizon Wireless,Allston / Brighton,"176 Lincoln St., Boston, MA 02135",42.357676,-71.13827,2018/06/01 00:00:00+00,Pendant,Replacement,Pendant Light Pole (Verizon Exhibit X-3),436887,Single Carrier,Licensed,Ver70,VZWExhibitX1@gmail.com,152
